OBJECTID,PARK_NUMBER,PARK_NAME,SAP_ASSET_ID,HOUSE_NUMBER,STREET_ADDRESS,SUBURB,POST_CODE,LONG,LAT,SHAPE_Length,SHAPE_Area
675,D1965,RICHER STREET PARK,B-RE-0201,1,PURKISS STREET,TOOWONG,4066,152.977183773551,-27.4718603276785,208.207024062063,2843.6135608175
676,D1966,CHADWELL STREET PARK,B-RE-0200,90,CHADWELL STREET,RANSOME,4154,153.184340323274,-27.5010081469819,419.961258758128,9143.34537170288
677,D1967,BORDEAUX STREET PARK,B-RE-0199,114,BORDEAUX STREET,EIGHT MILE PLAINS,4113,153.089939926378,-27.5852909918809,551.360134153345,10698.9611865306
678,D1968,KIDMAN PLACE PARK,B-RE-0198,70,KIDMAN PLACE,KEPERRA,4054,152.948389835824,-27.4148903823896,312.182345353411,4997.97240218838
679,D1969,WYNNUM ROAD PARK (NO. 1668),B-RE-0197,1668,WYNNUM ROAD,TINGALPA,4173,153.131920184103,-27.4699194489034,1135.55627873092,62180.3987424432
680,D1970,LOCKROSE STREET PARK,B-RE-0196,89,LOCKROSE STREET,MITCHELTON,4053,152.966057178721,-27.4149762910426,1320.85796470611,25463.1870413692
681,D1971,WOODCROFT STREET PARK,B-RE-0195,107,BARRETT STREET,BRACKEN RIDGE,4017,153.04672021636,-27.3192093589425,1090.59170529156,49166.9122595805
682,D1972,PRIORS POCKET ROAD PARK (NO. 169),B-RE-0194,169,PRIORS POCKET ROAD,MOGGILL,4070,152.885172385291,-27.5861189945827,1527.20111810642,29816.2547278052
683,D1973,BROOKLANDS CIRCUIT PARK,B-RE-0193,45,BROOKLANDS CIRCUIT,FOREST LAKE,4078,152.974703995138,-27.6109396339264,92.2472421092319,450.072211214932
684,D1974,MERTHYR ROAD PARK (NO. 2),B-RE-0192,2,MERTHYR ROAD,NEW FARM,4005,153.041209010434,-27.4713008812568,396.909732491967,1777.43639610984
685,D1975,TILLEY ROAD PARK (NO. 228),B-RE-0191,228,TILLEY ROAD,WAKERLEY,4154,153.15567021952,-27.489217834845,858.17372879414,38130.6261790663
686,D1976,HARRISON CRESCENT PARK,B-RE-0190,6,MANNIX PLACE,FOREST LAKE,4078,152.94488652098,-27.624823314046,231.877895430448,2957.57429205514
687,D1977,BEKKER PLACE PARK,B-RE-0189,27,SHUTTLEWORTH STREET,KURABY,4112,153.099730310985,-27.6084691281395,332.840314865707,6793.54156727698
688,D1978,FEDERATION STREET PARK,B-RE-0188,31,FEDERATION STREET,WYNNUM WEST,4178,153.151999646608,-27.4524049673392,312.179503570696,7144.31157106443
689,D1979,KINTA STREET PARK,B-RE-0187,91,FRANQUIN CRESCENT,KURABY,4112,153.103050936661,-27.5952618716818,388.829658607083,9502.79986293487
690,D1980,WISHART NATURE RESERVE,B-RE-0186,305,MT GRAVATT-CAPALABA ROAD,WISHART,4122,153.093519168388,-27.5566596262744,992.699182382217,43100.9382889539
691,D1981,APPLETON STREET PARK,B-RE-0185,27,OLIVE PLACE,CARINDALE,4152,153.119279135433,-27.535357377276,858.661751050716,38156.576313609
692,D1983,BOGONG STREET PARK,B-RE-0184,37,TAWONGA STREET,HEMMANT,4174,153.129943035789,-27.4578443276624,197.360891940476,2625.03486737926
693,D1984,JEAYS STREET PARK,B-RE-0183,16,JEAYS STREET,BOWEN HILLS,4006,153.036140220318,-27.4486616395437,205.086964234424,2269.44963510124
694,D1990,PRINCESS STREET PARK (NO. 23),B-RE-0182,23,PRINCESS STREET,BRIGHTON,4017,153.061192656691,-27.2964673818679,101.106477148287,416.465424505075
695,D1991,QUEENS PARADE PARK (NO. 93),B-RE-0181,93,QUEENS PARADE,BRIGHTON,4017,153.058553985667,-27.30047831,108.121089368538,487.292537025571
696,D1992,FIG TREE POCKET ROAD PARK (NO. 233A),B-RE-0180,233A,FIG TREE POCKET ROAD,FIG TREE POCKET,4069,152.953690608,-27.5190636039999,661.342099603203,2263.08016812108
697,D1993,HAWKESBURY ROAD PARK (NO. 222A),B-RE-0179,410,HAWKESBURY ROAD,ANSTEAD,4070,152.852337226595,-27.57092078473,1312.88389592297,30035.777744606
698,D1994,THISTLE STREET PARK (NO. 74),B-RE-0178,74,THISTLE STREET,GORDON PARK,4031,153.030989736076,-27.4205454480942,270.084089305063,1938.82483377833
699,D1995,ROGHAN ROAD PARK (NO. 335),B-RE-0177,335,ROGHAN ROAD,TAIGUM,4018,153.040246704888,-27.3406436596334,114.080937766228,530.521447264771
700,D1996,WOODCROFT ROAD PARK (NO. 67),B-RE-0176,67,WOODCROFT STREET,BRACKEN RIDGE,4017,153.049027146047,-27.31916202003,254.214879849939,3657.51575737624
701,D1997,"FANNY STREET PARK (NO. 17, 19 & 23)",B-RE-0175,23,FANNY STREET,ANNERLEY,4103,153.031465175312,-27.5094349874031,163.751032576704,1673.43213949297
702,D1998,BILL BENHAM PARK,B-RE-0174,36,BOOLARRA STREET,HEMMANT,4174,153.120413480848,-27.4469627546477,1888.97262548759,56259.814224159
703,D1999,LLOYD REES PARK,B-RE-0173,39,PARAGON STREET,YERONGA,4104,153.012517693164,-27.5217918178037,156.231756481262,1190.42062605217
704,D2000,ARTHUR LEWIS PLACE,B-RE-0172,147,ORANGE GROVE ROAD,COOPERS PLAINS,4108,153.039880314666,-27.5630064072091,163.945177256834,1679.28065538189
705,D2001,SCRIVEN STREET NORTH RESERVE ,B-RE-2694,19,SCRIVEN STREET,MOUNT CROSBY,4306,152.802573398026,-27.540297852651,602.709724205428,15577.2138073163
706,D2002,WATTLE STREET PARK (NO. 32 & 34),B-RE-0171,361,SOUTH PINE ROAD,ENOGGERA,4051,152.993290209901,-27.4118985061275,361.542140753053,3684.09601734451
707,D2003,STUMERS ROAD WEST RESERVE,B-RE-2695,20,STUMERS ROAD,MOUNT CROSBY,4306,152.802146341457,-27.5388647464475,346.219198199024,6099.0151932706
708,D1685,DEPOT ROAD PARK (NO. 106),B-RE-0446,106,DEPOT ROAD,DEAGON,4017,153.047704292,-27.330882432,480.013864708945,5488.41663386844
709,D1686,CORELLA CRESCENT PARK,B-RE-0445,6,CORELLA CRESCENT,TAIGUM,4018,153.049279964731,-27.3372318251454,105.307404659913,543.492563306737
710,D1689,WEBSTER ROAD PARK,B-RE-0444,422,WEBSTER ROAD,STAFFORD HEIGHTS,4053,153.019251597,-27.394806004,1108.30026654876,21445.6565485776
711,D1690,CHESTERFIELD CRESCENT PARK,B-RE-0443,140,CHESTERFIELD CRESCENT,KURABY,4112,153.089060543703,-27.6071320736605,182.480426938386,2061.96673154619
712,D1691,BARNES AVENUE PARK,B-RE-0442,68,BARNES AVENUE,COORPAROO,4151,153.055117962486,-27.4923838731283,124.217738776854,943.711510603278
713,D1692,GLADSTONE STREET PARK (NO. 48-58),B-RE-0441,58,GLADSTONE STREET,COORPAROO,4151,153.05440439139,-27.4919771733033,194.832060174514,1656.18956147635
714,D1693,TYSON PLACE PARK,B-RE-0440,112A,FOREST LAKE BOULEVARD,FOREST LAKE,4078,152.957005772,-27.609774832,860.385519499032,1696.18137149696
715,D1694,VENDALE AVENUE PARK (NO. 118A-120),B-RE-0439,120,VENDALE AVENUE,MOOROOKA,4105,153.029055811814,-27.5307933669621,140.818228587175,1214.0780924694
716,D1695,MAYFIELD GARDENS,B-RE-0438,311,TARRAGINDI ROAD,MOOROOKA,4105,153.032359918919,-27.5334863092841,420.701627881301,6044.2129371138
717,D1696,RAYMOND ROAD PARK,B-RE-0437,20,ANGEL STREET,EIGHT MILE PLAINS,4113,153.096376329341,-27.5874401001119,1794.90150110614,93208.3419025074
718,D1697,QUEENSCROFT STREET PARK (NO. 132),B-RE-0436,132,QUEENSCROFT STREET,CHELMER,4068,152.981567999568,-27.5125541381994,677.615988458812,7224.1756567498
719,D1698,PADBURY STREET PARK,B-RE-0435,21,ELTON STREET,HEMMANT,4174,153.141536918928,-27.4549697084779,341.214307275562,5413.1608353432
720,D1699,LIVESAY ROAD PARK,B-RE-0434,3,BEAUFORT CRESCENT,MOGGILL,4070,152.884532260067,-27.5679630443851,983.521071673906,35567.5217862193
721,D1702,TAYLOR STREET PARK (ROAD RESERVE),B-RE-0433,,TAYLOR STREET,BULIMBA,4171,153.069976720339,-27.4463331798843,383.458729420528,3429.92389477347
722,D1703,ROME STREET PARK (NO. 20-22),B-RE-0432,22,ROME STREET,COORPAROO,4151,153.057330128184,-27.4830095149212,129.249371736531,863.707960730049
723,D1704,RAY LYNCH PARK,B-RE-0431,90,HALSEY STREET,HOLLAND PARK,4121,153.072581851892,-27.5232822131833,271.478988623923,4255.47218416366
724,D1705,MORROW STREET PARK,B-RE-0430,1,MORROW STREET,TARINGA,4068,152.982593308029,-27.491739171185,108.508443768074,400.623221275758
725,D1706,HOME STREET PARK (NO. 104),B-RE-0429,104,HOME STREET,FAIRFIELD,4103,153.024807762746,-27.5048805591791,438.369031473078,4958.99684725821
726,D1710,ST JOHNS AVENUE PARK (NO. 7-27),B-RE-0427,11,ST JOHNS AVENUE,ASHGROVE,4060,152.974221348399,-27.4437987492422,493.737983861974,10714.7325193293
727,D1711,MYLA TERRACE PARK (ROAD RESERVE),B-RE-0426,,MYLA TERRACE,TENNYSON,4105,153.001752934123,-27.5262282745572,99.0252094632962,375.60326943758
728,D1712,BALCARA AVENUE PARK,B-RE-0425,21,BALCARA AVENUE,CARSELDINE,4034,153.027813579125,-27.3461232002873,501.084490317463,12494.3415953576
729,D1713,KURANDA STREET PARK,B-RE-0424,49,KURANDA STREET,BALMORAL,4171,153.070084566654,-27.4590163922897,572.887508337129,13472.7299297216
730,D1715,MATTHEWS WAY PARK,B-RE-0423,12,MATTHEWS WAY,WAKERLEY,4154,153.14674559685,-27.486124032367,154.365445382283,1319.1958721206
731,D1716,GUMNUT STREET PARK,B-RE-0422,265,ROGHAN ROAD,TAIGUM,4018,153.047429927352,-27.3410599845191,479.711864476432,9372.70579931834
732,D1717,ST JAMES STREET PARK,B-RE-0421,5,QUEENS COURT,FOREST LAKE,4078,152.956378964905,-27.6272493187318,279.421543584888,3835.60892855211
733,D1718,MELROSE CLOSE PARK,B-RE-0420,15,MELROSE CLOSE,CARINDALE,4152,153.11643375811,-27.5163456046695,432.683476477722,8239.226117298
734,D1719,SPENCER STREET PARK,B-RE-2707,22 A,SPENCER STREET,ASPLEY,4034,153.006607268012,-27.3635872568375,44.377810737053,70.0904184827341
735,D1720,PALM STREET PARK,B-RE-0419,40,FALLBROOK STREET,KENMORE,4069,152.933178966591,-27.5151376340759,272.159717967678,4002.46944266479
736,D1721,GINKO CLOSE PARK,B-RE-0418,45,JAGERA CIRCUIT,TAIGUM,4018,153.044537293368,-27.340717291835,99.0681841839626,370.671192905069
737,D1722,ALGESTER ROAD PARK (NO. 515),B-RE-0417,515,ALGESTER ROAD,PARKINSON,4115,153.029083609552,-27.6364862334909,408.706958750295,10001.3323998505
738,D1723,FREW PARK,B-RE-0416,317,MILTON ROAD,MILTON,4064,153.000180166643,-27.469222889455,895.313798095166,34339.1511296131
739,D1724,BARTLEYS HILL OUTLOOK RESERVE,B-RE-0415,3,BLAIR STREET,ASCOT,4007,153.051832803,-27.4318753059999,849.935719047435,10676.8552910392
740,D1727,JAGERA CIRCUIT PARK,B-RE-0414,74,JAGERA CIRCUIT,TAIGUM,4018,153.044083167823,-27.3410143945702,244.756807304168,4250.03444345252
741,D1732,KANOOKA STREET PARK,B-RE-0413,11A,KANOOKA STREET,BELLBOWRIE,4070,152.882290709351,-27.5656108688035,111.721031281046,980.34124489276
742,D1733,GLORIOUS WAY PARK,B-RE-0412,25,GLORIOUS WAY,FOREST LAKE,4078,152.97434844839,-27.6166418021536,668.035376335328,10480.8802388067
743,D1734,SHERWOOD ROAD PARK (NO. 505A),B-RE-0411,505A,SHERWOOD ROAD,SHERWOOD,4075,152.991674419,-27.531220284,788.636253005881,10183.6420112833
744,D1735,THOMAS STREET PARK,B-RE-0535,177,THOMAS STREET,SHERWOOD,4075,152.98959346643,-27.5309986151452,1153.6087247909,28688.5872839889
745,D1736,LEVINGTON ROAD PARK,B-RE-0659,260,UNDERWOOD ROAD,EIGHT MILE PLAINS,4113,153.097486250141,-27.5903651146379,1040.05229067486,45189.6230199758
746,D1737,WATERWORKS ROAD PARK (NO. 595),B-RE-0658,16,GRESHAM STREET,ASHGROVE,4060,152.973483463253,-27.4478068328878,217.826725692256,1000.36955739576
747,D1738,VANE STREET PARK,B-RE-0657,1242,WYNNUM ROAD,TINGALPA,4173,153.10771873531,-27.4710404477689,118.367876737315,783.864660398195
748,D1739,MILNE HILL RESERVE,B-RE-0392,801,HAMILTON ROAD,CHERMSIDE WEST,4032,153.005169570357,-27.3798483737049,3205.31004960353,127386.615182907
749,D1741,LAYSON STREET PARK,B-RE-0391,251,CHURCH ROAD,TAIGUM,4018,153.04721957434,-27.3474165293355,153.565471333262,1360.02568005531
750,D1742,STENDELL STREET PARK,B-RE-0390,28,CALADIUM STREET,WAKERLEY,4154,153.146745667,-27.488247439,838.237698539614,12692.7148844237
751,D1743,WOOGAROO RESERVE,B-RE-0379,24,BRIGHTON PARADE,FOREST LAKE,4078,152.975871983,-27.6338118529999,2613.64319327841,69522.9416033826
752,D1744,TODMAN STREET PARK,B-RE-0670,1,TODMAN STREET,CARINA,4152,153.088581661626,-27.481344258441,117.270567710259,469.037937965168
753,D1746,RAEBURN STREET PARK,B-RE-0669,36,CURTIS STREET,MANLY,4179,153.178974377157,-27.4591216205106,350.147163584929,6318.57244054573
754,D1747,PRIORS POCKET ROAD PARK (NO. 300A),B-RE-0668,300A,PRIORS POCKET ROAD,MOGGILL,4070,152.895874720376,-27.5863493902557,1309.05149716493,25902.5782003451
755,D1748,INVERNESS STREET PARK,B-RE-0667,115,CANVEY ROAD,UPPER KEDRON,4055,152.91997256878,-27.4144884401555,962.745279550992,21757.6088562391
756,D1749,ALPINE PLACE PARK,B-RE-0666,145B,FOREST LAKE BOULEVARD,FOREST LAKE,4078,152.962156611,-27.6120604619999,578.892662266278,1135.64103776061
757,D1750,BORAGE PLACE PARK,B-RE-0665,54,SHELDUCK PLACE,CALAMVALE,4116,153.050284356833,-27.6287108412798,517.64685331686,11971.4666349115
758,D1752,PINNIBAR STREET PARK,B-RE-0664,22,TAWONGA STREET,HEMMANT,4174,153.128675316125,-27.4574826190244,261.531147816256,4540.83955974316
759,D1753,PERSSE ROAD PARK,B-RE-0663,160,PERSSE ROAD,RUNCORN,4113,153.080907863,-27.605482932,1238.26442230346,39028.0487467234
760,D1754,RAILWAY STREET PARK,B-RE-0662,30,RAILWAY STREET,NUDGEE,4014,153.083118363095,-27.367173477791,135.004943174288,881.61771317666
761,D1755,HAMPSTEAD STREET PARK,B-RE-0661,43,HAMPSTEAD STREET,FOREST LAKE,4078,152.954389292835,-27.6301707102436,128.690253944511,1002.39430707445
762,D1756,BOGNOR STREET PARK (NO. 75),B-RE-0660,75,BOGNOR STREET,TINGALPA,4173,153.145813013552,-27.4684748355701,269.590750975423,2726.83651583215
763,D1757,DARIEN STREET PARK (NO. 29),B-RE-0618,29,DARIEN STREET,BRIDGEMAN DOWNS,4035,152.989452908006,-27.3573401577836,2233.87153059422,131511.179229852
764,D1758,GRANDVIEW ROAD PARK,B-RE-0576,111,GRANDVIEW ROAD,PULLENVALE,4069,152.896735166641,-27.5314667177791,687.689963788638,10881.0063024727
765,D1759,REGENTS CIRCUIT PARK,B-RE-0575,32,CENTENNIAL WAY,FOREST LAKE,4078,152.95764053,-27.629673501,1587.19310624895,28940.8672923194
766,D1760,GLASSHOUSE CRESCENT PARK,B-RE-0574,2,GLASSHOUSE CRESCENT,FOREST LAKE,4078,152.974455755739,-27.6181450178167,246.089968145381,2288.4385523198
767,D1761,CAMBRIDGE CRESCENT PARK,B-RE-0573,355,ROGHAN ROAD,FITZGIBBON,4018,153.040432187,-27.338002564,1458.32808278574,23772.773914996
768,D1763,COLMSLIE BEACH RESERVE,B-RE-0572,152,COLMSLIE ROAD,MURARRIE,4172,153.091033209975,-27.4509549336599,1318.8621777774,89863.2350708816
769,D1764,GRANARD STREET PARK,B-RE-0571,1570,IPSWICH ROAD,ROCKLEA,4106,153.010200269193,-27.5556564435035,1144.25697705438,54249.2789218335
770,D1765,KENSINGTON AVENUE PARK,B-RE-0570,12,MOSMAN CLOSE,FOREST LAKE,4078,152.973122631383,-27.6292900559169,822.730056887097,12991.3245489781
771,D1766,MONTROSE PLACE PARK,B-RE-0569,24,MADDISON PLACE,THE GAP,4061,152.944092896946,-27.4314940594175,635.438864645764,9406.07457659852
772,D1767,DAINTREE CLOSE PARK,B-RE-0568,15,DAINTREE CLOSE,FOREST LAKE,4078,152.973604977,-27.6201335809999,3135.30216475263,92338.2117441879
773,D1768,STREISAND DRIVE PARK,B-RE-0567,99,STREISAND DRIVE,MCDOWALL,4053,152.981930579032,-27.3733142288299,661.907354961545,13780.8360128929
774,D1769,NEWSTEAD TERRACE PARK,B-RE-0566,57A,NEWSTEAD TERRACE,NEWSTEAD,4006,153.046569294,-27.446958014,1249.6009422723,6224.0508519826
775,D1770,KEDRON BROOK FLOODWAY PARK,B-RE-0565,141,RAUBERS ROAD,BRISBANE AIRPORT,4008,153.109521855,-27.367485304,19890.9354438409,4357181.26666476
776,D1771,TIVOLI PLACE PARK,B-RE-0564,55A,CENTENNIAL WAY,FOREST LAKE,4078,152.955858050276,-27.6299324068631,424.706560188326,3076.94955455251
777,D1773,SUNNY COURT PARK,B-RE-0563,301,JACKSON ROAD,SUNNYBANK HILLS,4109,153.044519741978,-27.5937682192627,184.954826148512,2105.04728053214
778,D1774,PRIORS POCKET ROAD PARK (NO. 301),B-RE-0562,301,PRIORS POCKET ROAD,MOGGILL,4070,152.890362974359,-27.5905569766357,990.460876017141,18632.9230917832
779,D1775,NERIDA LANE PARK,B-RE-0561,300,MILTON ROAD,MILTON,4064,153.001325830755,-27.4704109153628,164.588920390387,1221.37436673291
780,D1777,BERKSHIRE CRESCENT PARK,B-RE-0560,17,BERKSHIRE CRESCENT,WISHART,4122,153.099399090131,-27.5490135473118,550.511329465877,18002.0088785573
781,D1778,ALBAN STREET PARK,B-RE-0559,42,BOUNDARY ROAD,OXLEY,4075,152.986244182469,-27.5704814480094,453.018293021418,12192.4475071057
782,D1782,MATTHEWS WAY PARK (NO. 83),B-RE-0558,83,MATTHEWS WAY,WAKERLEY,4154,153.14605907188,-27.4895013453582,143.125015355697,1147.99022747153
783,D1783,KELLETT ROAD PARK,B-RE-0557,104,KELLETT ROAD,SALISBURY,4107,153.02544207969,-27.5490478511293,372.662149200002,4063.76531630669
784,D1784,ADMIRALTY TOWERS 11 PARK,B-RE-0556,501,QUEEN STREET,BRISBANE CITY,4000,153.031652264469,-27.4643781546155,345.826721420343,2652.57362413089
785,D1785,MAURITIUS PARADE PARK,B-RE-0555,26,MAURITIUS PARADE,FOREST LAKE,4078,152.968222204009,-27.6232226785645,244.785836902133,971.627532272986
786,D1787,MECKIFF STREET PARK,B-RE-0554,57,MECKIFF STREET,UPPER MOUNT GRAVATT,4122,153.07038007373,-27.553589409055,135.708462288924,1105.47802490534
787,D1789,LANHAM CRESCENT PARK,B-RE-0553,14,LANHAM CRESCENT,NEWMARKET,4051,153.010260646614,-27.4349933525423,167.390136887594,1296.82226628852
788,D1790,LUXWORTH PLACE (ROAD RESERVE),B-RE-0552,135,BEAUDESERT ROAD,MOOROOKA,4105,153.023887445907,-27.5319521189413,95.1727349368308,389.161496503016
789,D1791,SINGLE STREET PARK (ROAD RESERVE),B-RE-0551,,SINGLE STREET,EVERTON PARK,4053,152.979223609391,-27.3916074649879,425.287733350902,4752.11855492644
790,D1792,REDWOOD STREET PARK,B-RE-0550,71,OAKLEY STREET,CARINDALE,4152,153.118903308051,-27.5300181882557,955.604679072202,18892.5669667633
791,D1794,CENTENNIAL WAY PARK,B-RE-0634,67,CENTENNIAL WAY,FOREST LAKE,4078,152.956963086,-27.630702227,672.890857047947,6790.38721122184
792,D1796,ALBION POST OFFICE PARK,B-RE-0633,389,SANDGATE ROAD,ALBION,4010,153.043068762844,-27.4290613406712,153.29857632617,1442.74132250422
793,D1797,SKYE PLACE PARK,B-RE-0632,57,SKYE PLACE,UPPER KEDRON,4055,152.920425952879,-27.4111069656875,1101.91834042116,17309.0406261862
794,D1799,CLAREMONT PARADE PARK,B-RE-0631,4,VAUCLUSE STREET,FOREST LAKE,4078,152.973228765871,-27.6313689079975,358.872838641936,7891.27788820266
795,D1800,GLENEAGLES CRESCENT PARK,B-RE-0630,45,ALBAN STREET,OXLEY,4075,152.98626958,-27.575596418,2330.04224475319,56079.4155219098
796,D1801,OAKMONT AVENUE PARK,B-RE-0629,10,MERION CLOSE,OXLEY,4075,152.985252166888,-27.5727659608252,189.698918820777,2026.26632041862
797,D1802,KENSINGTON PLACE PARK,B-RE-0628,46,CHELSEA CRESCENT,BRIDGEMAN DOWNS,4035,153.001797816664,-27.3566341278968,747.455085560421,14249.7376796278
798,D1803,CENTENNIAL WAY PARK (NO. 125),B-RE-0627,125,CENTENNIAL WAY,FOREST LAKE,4078,152.961674912547,-27.6288319826668,498.565453990954,2942.34715086093
799,D1804,BIRDWOOD TERRACE PARK,B-RE-0626,360,BIRDWOOD TERRACE,TOOWONG,4066,152.975050539213,-27.4719705725317,937.707639806952,48029.5115765071
800,D1805,POPLAR PLACE PARK,B-RE-0625,31,POPLAR PLACE,TAIGUM,4018,153.052243178942,-27.3388549663428,210.260187549979,2378.89057758873
801,D1806,BARWON STREET PARK,B-RE-0624,175,BEVERLEY STREET,MORNINGSIDE,4170,153.080806409738,-27.4577317324785,1039.14135983877,40248.0360111473
802,D1807,STAPYLTON ROAD PARK,B-RE-0623,399,STAPYLTON ROAD,HEATHWOOD,4110,152.983858586667,-27.647938742,224.212674763575,2290.08156255912
803,D1808,MT PETRIE ROAD PARK (NO. 386),B-RE-0622,328,MT PETRIE ROAD,MACKENZIE,4156,153.128427599464,-27.5358069635501,3969.85294578701,399138.211495647
804,D1809,BADRICK PLACE PARK,B-RE-0621,21,INWOOD PLACE,THE GAP,4061,152.938992305864,-27.4321313791211,294.804739033662,3342.41037785431
805,D1810,PACIFIC PARADE PARK,B-RE-0620,36,CAROLINA PARADE,FOREST LAKE,4078,152.978569827,-27.6221617959999,3741.56188544274,95583.2478260381
806,D1811,HUNTER STREET PARK,B-RE-0619,19,HUNTER STREET,MANLY WEST,4179,153.157358145202,-27.469545399067,403.526655870509,8446.32358080681
807,D1812,KANUMBRA STREET PARK (ROAD RESERVE),B-RE-0700,,LADE STREET,COORPAROO,4151,153.060125916683,-27.506594468071,251.654359784367,3308.04106684207
808,D1814,CREEK ROAD PARK (NO. 725),B-RE-0699,725,LYTTON ROAD,MURARRIE,4172,153.096923472281,-27.4578817140148,732.925309419593,19934.2474330693
809,D1815,CARNARVON WAY PARK,B-RE-0698,38,CARNARVON WAY,MURARRIE,4172,153.095049192023,-27.4619655100028,800.995325737933,17003.6754133306
810,D1816,WINTON CRESCENT PARK,B-RE-0697,15,CARNARVON WAY,MURARRIE,4172,153.095411835037,-27.4606719890206,167.421762120474,1244.81384998894
811,D1817,HILLTOP PLACE PARK,B-RE-0696,37,HILLTOP PLACE,BANYO,4014,153.083134302833,-27.376282959234,632.529095264001,5335.7796671804
812,D1818,TROSSACHS PLACE PARK,B-RE-0695,137,LOCHINVAR ROAD,UPPER KEDRON,4055,152.909918192648,-27.4076895826687,599.138854799591,19585.1899455693
813,D1819,WILLIAM SIRETT PARK,B-RE-0694,50,HILLBURN STREET,RUNCORN,4113,153.071769631154,-27.5829019322887,311.801203162173,3725.77959777813
814,D1820,ARTHUR POSTLE PARK,B-RE-0693,72,OSWIN STREET,ACACIA RIDGE,4110,153.028337469668,-27.5846612977769,212.672369319884,2699.5949090328
815,D1821,NELSON PLACE PARK,B-RE-0692,16,NELSON PLACE,NEWMARKET,4051,153.002306685739,-27.4312902830857,242.285761182363,3417.46457950483
816,D1822,EYRE PLACE PARK,B-RE-0691,21,LEICHHARDT PLACE,DREWVALE,4116,153.060638458603,-27.6545871783562,575.253790000346,11343.5069277159
817,D1823,THOMAS MACLEOD PARK,B-RE-0690,40,SINNAMON ROAD,SINNAMON PARK,4073,152.9561382,-27.53802809,2305.20869420344,103486.377831734
818,D1824,SIR HERCULES SINNAMON PARK,B-RE-0689,65,GOGGS ROAD,SINNAMON PARK,4073,152.951398645769,-27.5340152173892,561.062178894169,12631.3537289722
819,D1828,COVENTRY CIRCUIT PARK,B-RE-0688,127,OAKLEY STREET,CARINDALE,4152,153.122551475915,-27.5287902767721,774.46987068745,26510.9296205259
820,D1829,OXFORD PARADE PARK (NO. 83),B-RE-0687,83,OXFORD PARADE,FOREST LAKE,4078,152.973260520785,-27.6249356687738,78.8167591758157,351.392709011765
821,D1830,COVENTRY PLACE PARK,B-RE-0686,29,COVENTRY PLACE,SUNNYBANK HILLS,4109,153.053975721386,-27.6017890963091,430.466134105551,10529.3863297066
822,D1831,SINNAMON ROAD PARK (NO. 139A),B-RE-0685,139A,SINNAMON ROAD,SINNAMON PARK,4073,152.950839836288,-27.5330271855873,102.981316046802,462.547767922123
823,D1832,BATH STREET PARK,B-RE-0684,7,BATH STREET,COORPAROO,4151,153.057523939059,-27.4932739979291,182.995819814902,1946.74682982814
824,D1833,SPRING CREEK RESERVE,B-RE-0683,51,WOODLAND STREET,CARINDALE,4152,153.116316216,-27.5179061279999,2870.2584963015,98265.9667364266
825,D1834,GLENELLA STREET PARK,B-RE-0682,77,GLENELLA STREET,THE GAP,4061,152.952325995101,-27.4430777883339,840.493183268064,10472.816715762
826,D1835,MCCASKILL ROAD PARK,B-RE-0681,16,MCCASKILL ROAD,PULLENVALE,4069,152.908530250757,-27.5301973508797,270.224163992878,4999.88914140661
827,D1837,WESTON PLACE PARK,B-RE-0680,24,PINEHURST PLACE,OXLEY,4075,152.98369874135,-27.5746230858633,857.764493523322,11959.8792812577
828,D1838,MOONIE AVENUE PARK,B-RE-0679,9,GOVERNOR TERRACE,MURARRIE,4172,153.095845746678,-27.4592057523254,264.003377352958,4119.85914228549
829,D1839,REDROCK STREET PARK,B-RE-0678,57,MOONIE AVENUE,MURARRIE,4172,153.093320356016,-27.4593229639745,258.217717238262,3982.64368323758
830,D1840,PARK ROAD PARK (NO. 26),B-RE-0677,26,PARK ROAD,YERONGA,4104,153.020515173378,-27.5149215337204,95.8737430482938,432.187987027397
831,D1842,EVELYN ROAD PARK,B-RE-0676,180,KIANAWAH ROAD,WYNNUM WEST,4178,153.144612992601,-27.4517126656199,646.638099573125,14101.0250421575
832,D1843,BUNDABAH DRIVE PARK (NO. 55),B-RE-0675,55,BUNDABAH DRIVE,CALAMVALE,4116,153.040290032008,-27.61459389509,434.711424753577,8969.57997536679
833,D1844,DONEGAL PLACE PARK,B-RE-0674,3,DESBET STREET,THE GAP,4061,152.941550848904,-27.4330408805389,219.008393523452,2800.2139525466
834,D1845,ROCKS RIVERSIDE PARK,B-RE-0673,5,COUNIHAN ROAD,SEVENTEEN MILE ROCKS,4073,152.960761579517,-27.5433695274454,4299.81389393425,279554.197777784
835,D1846,WESLEY STREET PARK,B-RE-0672,51,SWINBURNE STREET,LUTWYCHE,4030,153.031284885189,-27.4230716755764,365.219528787389,6251.64494784891
836,D1847,KOORINGAL STREET PARK,B-RE-0671,45,KOORINGAL STREET,TINGALPA,4173,153.140115222,-27.473635644,1021.25810247812,13332.0616185418
